#{"t_start": 1780600309.3689928, "env_id": "None"}
r,l,t,n_delivered,n_invalid,n_empty_grab,n_physics_attempts,sum_grasp_quality,sum_disturb_m,sum_disturb_raw_m,max_disturb_m,n_ejected,n_predicate_succ,n_objects_initial
68.18205,60,156782.444371,12,0,0,60,18.200000000000003,0.9489698348549187,1.7638724374793835,0.14628159866721357,0,12,20
76.207375,60,156813.945882,14,0,0,60,22.000000000000004,0.7563193968086036,1.4886865399883455,0.050070545812687134,0,14,20
64.05546,60,156829.264735,11,0,1,59,18.600000000000005,0.8222690150999811,1.8535896855598466,0.05465262163193118,1,11,20
75.28399,60,156849.912107,14,0,0,60,17.8,0.6080206752192245,1.4909883048111734,0.07677044798820976,0,14,20
66.415215,60,156866.344807,11,0,0,60,21.000000000000004,0.9623974764568083,1.9672831737547636,0.08290183352902701,0,11,20
65.04082,60,156869.011198,11,0,1,59,15.200000000000001,0.5895899106920698,1.2970158485906775,0.045591838694799706,0,11,20
57.818024,60,156871.451871,9,0,2,58,14.400000000000004,0.5409862900328823,1.3587382030865665,0.0510861246094621,0,9,20
67.036224,60,156874.339162,12,0,2,58,20.800000000000008,0.6618923080592957,1.3654767630807874,0.08397393807583528,1,13,20
74.67733,60,156878.110906,14,0,1,59,18.200000000000003,0.7013454792262687,1.5714525401437447,0.047195352582803295,0,14,20
69.29521,60,156878.11101,12,0,0,60,18.000000000000004,0.6323964352059606,1.3827865103567782,0.06537302361472293,0,12,20
49.386112,60,156878.111039,6,0,0,60,16.400000000000002,1.2869426437687583,2.618083614034212,0.06351602288544028,0,6,20
69.687775,60,156878.111058,12,0,0,60,19.400000000000002,0.626122530986609,1.5019512642633874,0.10248506815428104,0,12,20
74.59346,60,156899.101751,14,0,2,58,18.8,0.583282182166502,1.2449161285347017,0.05757483281657988,0,14,20
80.79042,60,156919.551038,16,0,0,60,20.6,0.7548083106886222,1.3600734879685905,0.07584178592754318,1,16,20
66.250305,60,156945.404029,12,0,4,56,15.600000000000001,0.7748461703941663,1.5460562392909785,0.05216374785926535,0,12,20
71.12928,60,156976.158826,13,0,1,59,17.6,0.8853601589216886,1.8574000618831834,0.05914667584724842,0,13,20
61.62041,60,156991.470572,10,0,2,58,19.000000000000004,1.079793562495657,2.1235219413545896,0.07274076276678712,0,10,20
81.302986,60,157010.700287,16,0,1,59,19.8,0.6085102674836648,1.417757439639187,0.057696509664269105,0,16,20
84.749146,60,157024.512178,17,0,1,59,21.6,0.6754436575420937,1.3687406978884775,0.06156326861262378,0,17,20
82.17155,60,157027.784131,16,0,1,59,22.200000000000003,0.5742476286292965,1.150771123525376,0.06447879431394858,0,16,20
79.41877,60,157031.035219,15,0,0,60,21.8,0.6206322347872043,1.4619201663484418,0.052862096591707916,0,15,20
71.988335,60,157033.327642,13,0,1,59,17.8,0.48582792580917994,1.2712074349326177,0.07151133286020313,0,13,20
67.291565,60,157036.571591,12,0,2,58,18.800000000000004,1.2342130068913826,2.198745142893337,0.08277051507512942,0,12,20
80.29922,60,157036.571672,16,0,2,58,17.200000000000003,0.5304111761987734,1.085823492683877,0.04112924235114424,0,16,20
88.05096,60,157036.571697,19,0,10,50,24.800000000000008,0.27455026675003824,0.7092563151196408,0.04233397831020368,0,19,20
73.50379,60,157036.572197,14,0,0,60,18.4,1.0681079494794967,1.8473606944110939,0.09829061570903871,1,14,20
59.335903,60,157055.213138,10,0,4,56,15.200000000000001,0.6720403579829786,1.4006799178859874,0.09444643721162943,1,10,20
81.26664,60,157075.793382,16,0,2,58,20.2,0.47669346565204235,1.1745230892754026,0.045556535630958586,0,16,20
63.008602,60,157101.395173,11,0,4,56,15.200000000000001,0.5856913554083002,1.2685052957044884,0.06304461430415731,0,11,20
67.94545,60,157131.153928,12,0,0,60,14.2,0.7172712852714505,1.440342355923686,0.08024166281625508,0,12,20
74.35766,60,157146.422656,14,0,0,60,20.400000000000002,1.1711782001277458,2.236155822054278,0.08224627742456984,0,14,20
84.84736,60,157164.66407,18,0,7,53,19.6,0.3663466879171968,0.8402165828142182,0.03440102462442108,0,18,20
66.600235,60,157178.136723,12,0,0,60,19.400000000000002,0.9198809110926209,1.8011485567233334,0.08256395411584129,1,12,20
84.14532,60,157181.251082,17,0,2,58,19.799999999999997,0.4773529442496606,1.1612800435524744,0.06728012443135546,0,17,20
68.14527,60,157184.243014,12,0,0,60,15.0,0.7573621471976089,1.5656347287887233,0.06728046010850701,0,12,20
66.982315,60,157187.138179,12,0,1,59,17.200000000000003,0.8988436148038175,1.7605453031866456,0.09383965206472486,1,12,20
80.83782,60,157190.505567,16,0,1,59,17.799999999999997,0.5810965379658927,1.198862882384711,0.06195970926304929,0,16,20
72.50121,60,157190.505652,13,0,0,60,19.60000000000001,0.7493983720307751,1.5663114031451137,0.08253416532166324,0,13,20
78.605034,60,157190.505674,15,0,0,60,23.800000000000004,1.3674892496035185,2.4765551600477056,0.07113596956240002,0,15,20
73.81881,60,157190.505693,14,0,1,59,16.2,0.85059564906788,1.6963891235637818,0.07113409406254997,0,14,20
68.56059,60,157212.035696,12,0,0,60,16.6,0.5197118749355554,1.3115983796746895,0.045837512268030234,0,12,20
78.66073,60,157231.602786,15,0,0,60,19.6,0.6896470644155134,1.385635539846872,0.07410002914174663,0,15,20
69.2784,60,157258.184805,12,0,1,59,20.600000000000005,0.7608025393076462,1.5070363290012303,0.06110019404849604,0,12,20
80.95118,60,157291.650701,16,0,2,58,21.2,0.5144339670284463,1.1420255150060519,0.051971220563271546,0,16,20
87.85409,60,157306.315216,18,0,0,60,20.799999999999997,0.7729803175377188,1.3574019740950147,0.06393800111637965,0,18,20
70.716934,60,157326.931586,13,0,0,60,17.000000000000004,0.7515376358084123,1.476663287676491,0.1125868531155176,1,13,20
85.088295,60,157341.365589,17,0,2,58,22.6,0.42587551048721234,1.1642241433176221,0.044219641752628165,0,17,20
65.06317,60,157344.018217,11,0,0,60,17.200000000000003,0.8384098850746531,1.6476547238543855,0.09930096572468525,0,11,20
78.75494,60,157346.415151,15,0,0,60,19.8,0.6725403765391514,1.4960330177153092,0.06545197571640886,0,15,20
77.60543,60,157349.064902,15,0,2,58,18.200000000000003,0.5073083124882052,1.1289250104822943,0.033147911484813775,0,15,20
72.05316,60,157351.955978,14,0,5,55,16.8,0.8234184973710289,1.5308560218354799,0.06846119153723747,0,14,20
67.599396,60,157351.956063,12,0,1,59,17.8,1.200302219261029,2.160887561831854,0.07396036568099867,0,12,20
66.57626,60,157351.956087,11,0,0,60,21.000000000000004,0.941865306159564,1.9610031030864674,0.06052003127474074,0,11,20
83.5248,60,157351.956106,17,0,1,59,17.8,0.7376226975318552,1.386441791237183,0.05903527702902785,0,17,20
61.43139,60,157373.3248,10,0,0,60,14.400000000000002,0.7743021569303623,1.630500844372077,0.10087157332750515,0,10,20
75.19558,60,157396.2611,14,0,1,59,22.000000000000004,0.8022111318544436,1.7015269381837501,0.05159717635205486,0,14,20
68.3698,60,157421.751966,12,0,1,59,17.599999999999998,0.7451010821702305,1.4830393669017796,0.08140665282079944,0,12,20
62.13473,60,157452.943167,10,0,0,60,15.400000000000002,0.8026306423907636,1.7631423070956245,0.05197289214546355,0,10,20
72.33842,60,157467.137156,13,0,1,59,22.200000000000003,0.9907868518376023,2.1132702863012276,0.06651433427908475,0,13,20
68.71552,60,157485.544347,12,0,1,59,17.200000000000003,0.5522396549964621,1.4089432059139086,0.06022004403041089,0,12,20
72.616554,60,157499.716985,14,0,3,57,17.8,1.1917212701379076,2.095379568863893,0.10958848100092577,0,14,20
63.7011,60,157502.68811,11,0,2,58,14.0,0.8294479790399611,1.733960611029442,0.05989089024659166,0,11,20
69.25314,60,157505.784193,13,0,5,55,19.800000000000004,0.6734325253329363,1.4654792478274774,0.0929523443772683,1,13,20
68.02608,60,157508.609457,12,0,2,58,17.2,0.6069704870525345,1.4083134951496032,0.07604034392071272,0,12,20
75.585205,60,157511.490983,14,0,0,60,19.8,0.7573922088591383,1.6553727051118,0.07642786951061357,0,14,20
72.4554,60,157511.491064,13,0,0,60,20.200000000000003,0.8223000288407444,1.600694618660205,0.06951949072442513,0,13,20
81.55017,60,157511.491089,16,0,0,60,19.0,0.6349193124877284,1.3401250686042985,0.07004966718277356,0,16,20
68.31232,60,157511.491107,12,0,1,59,17.8,0.8238343860742265,1.8275126231648917,0.03950390879524063,0,12,20
79.80987,60,157529.466395,16,0,3,57,18.400000000000002,0.6850804931826657,1.3505588409344607,0.07030754085150033,0,16,20
84.582504,60,157548.699556,17,0,1,59,19.0,0.4087854963008239,0.8336005400280418,0.05849165914295961,0,17,20
75.56569,60,157575.359109,15,0,3,57,20.200000000000003,1.0771568261486792,2.0481185351327356,0.09079623301168968,1,15,20
77.751564,60,157605.666418,15,0,1,59,18.200000000000003,0.7042273588236692,1.3720798749092524,0.09390966975845699,0,15,20
64.6834,60,157619.677686,11,0,3,57,17.8,0.6582921475827613,1.4393880257839085,0.06745218439147187,0,11,20
68.65964,60,159468.702033,12,0,0,60,16.6,0.7201894377093945,1.508514632115187,0.08070885743192024,0,12,20
82.62402,60,159482.040514,16,0,0,60,21.6,0.488005830722613,1.1168933927575133,0.06189673790757638,0,16,20
71.29203,60,159484.444632,13,0,1,59,18.6,0.7239911078260439,1.6285389587714842,0.05115186437192552,0,13,20
74.95294,60,159487.427199,14,0,0,60,17.6,0.703549602537609,1.4434341682505103,0.05941275373328494,0,14,20
69.08648,60,159490.194161,12,0,1,59,18.400000000000002,0.5667697129324545,1.2979330166358427,0.04952262162805883,0,12,20
85.84574,60,159494.238755,18,0,2,58,21.6,0.6671537216428081,1.2169414656490956,0.06577518487899096,1,18,20
65.962746,60,159494.238852,12,0,6,54,17.600000000000005,0.6986355423301643,1.2235783091526895,0.11410753249930092,0,12,20
61.74406,60,159494.238879,10,0,1,59,14.400000000000002,0.6179633671033751,1.4927405145034853,0.057231496813115616,0,10,20
79.780624,60,159494.238897,16,0,6,54,22.600000000000005,0.5597099553340226,1.185563759671003,0.05308958473761242,0,16,20
69.744606,60,159512.665329,13,0,5,55,19.8,0.9076983205338772,1.8006015673910607,0.048713106265270305,0,13,20
68.9216,60,159531.098059,12,0,1,59,20.600000000000005,0.8992090168834607,1.9170340221820166,0.0701910483809016,0,12,20
82.742645,60,159558.918,17,0,1,59,18.2,0.6886916632471547,1.2769291745253468,0.08928059866303245,1,17,20
68.60549,60,159590.673637,12,0,0,60,17.4,0.807260119345056,1.6757654877466774,0.0573975605283977,0,12,20
77.67169,60,159606.800686,15,0,0,60,17.400000000000002,0.5841828472706864,1.1563448965707643,0.11493003176119614,0,15,20
84.679985,60,159627.784053,17,0,0,60,18.4,0.4600250353701371,0.9617427230777794,0.0631329551770551,0,17,20
88.52899,60,159641.509073,18,0,1,59,22.600000000000005,0.4755107458788083,1.167975595058143,0.053901033339016774,0,18,20
73.28802,60,159643.968324,13,0,1,59,23.400000000000002,0.6760007169623817,1.59137498627641,0.05231919588310221,0,13,20
85.01532,60,159647.199306,17,0,0,60,20.400000000000002,0.6523509956283846,1.3658651309199061,0.0722889285015713,0,17,20
67.55597,60,159650.755372,12,0,2,58,14.8,0.5220097958461459,1.23935878080717,0.05961254706291729,0,12,20
75.9821,60,159654.484524,15,0,4,56,17.400000000000002,0.6989546321618544,1.4203258220511332,0.05216156644618665,0,15,20
75.82336,60,159654.484623,15,0,4,56,16.6,0.6183286751504637,1.269997673796648,0.05072559633580889,0,15,20
80.59871,60,159654.48465,16,0,2,58,20.6,0.8506613625940784,1.5582630428221114,0.09656272269446244,0,16,20
68.05174,60,159654.484667,12,0,0,60,14.400000000000002,0.6741358068993475,1.398696599210085,0.07114834097179072,0,12,20
68.21577,60,159675.437688,12,0,3,57,20.400000000000006,0.7421143694002066,1.6873567885775502,0.057694843114864836,0,12,20
71.86836,60,159695.497123,13,0,0,60,16.4,0.5858241596095352,1.2809850549029234,0.061616626107094084,0,13,20
68.15893,60,159721.276787,12,0,1,59,15.200000000000001,0.49053915829352296,1.2161594515536212,0.09253926897848837,0,12,20
73.99177,60,159753.022167,14,0,0,60,18.0,0.9941197442518807,1.863154994691262,0.09163711460298837,0,14,20
83.05484,60,159772.907218,17,0,3,57,22.6,0.9225981754797663,1.7546307737947409,0.08621560600933652,0,18,20
75.49809,60,159794.065635,14,0,1,59,19.400000000000006,0.45097517631238715,1.0424340093417173,0.06060192461610641,0,15,20
73.496574,60,159808.243035,13,0,1,59,24.000000000000004,0.6617233850074762,1.5794275997062661,0.04127436371130575,0,13,20
64.94934,60,159810.887626,11,0,1,59,15.000000000000002,0.605327227460139,1.416877806640039,0.038477388787154794,0,11,20
71.90237,60,159814.130481,13,0,0,60,17.000000000000004,0.6988208441147338,1.4644662629860818,0.06657516667495308,0,13,20
72.801926,60,159817.029296,13,0,0,60,22.000000000000007,0.9790460626199579,1.9474470434377253,0.11246113007204489,0,13,20
59.363613,60,159820.742339,9,0,0,60,19.400000000000006,0.7881946911621447,1.7851349209003589,0.09569520956591308,1,9,20
68.190315,60,159820.742437,12,0,0,60,14.4,0.6448369712830556,1.4479548662764872,0.05309540230695963,0,12,20
73.341,60,159820.742464,14,0,4,56,16.4,0.3495052470013403,1.036244809168833,0.03620640732022966,0,14,20
59.764156,60,159820.742481,10,0,0,60,12.4,0.8079135046029866,1.5964869687866197,0.09719684730477203,1,10,20
81.4592,60,159839.505974,17,0,6,54,21.8,0.6404308281744597,1.2726931885113124,0.10928822318098803,1,17,20
67.52147,60,159858.621967,12,0,1,59,14.2,0.6792672011613091,1.4348790379191985,0.07607863039479221,0,12,20
66.946686,60,159884.465434,11,0,0,60,20.6,0.676652176572701,1.4256748990456867,0.07203184395685636,0,11,20
78.371956,60,159917.682627,15,0,0,60,19.400000000000002,0.8040430262563752,1.7296426227125559,0.03695129206600636,0,15,20
76.79252,60,159933.814494,15,0,2,58,19.8,0.883746104060662,1.8057274694015504,0.08134490423930418,0,15,20
62.9678,60,159953.33651,10,0,0,60,19.8,0.7760983627702177,1.7756192168035032,0.09192522424045768,0,10,20
87.70196,60,159967.303499,18,0,0,60,19.6,0.6490337776300373,1.3057706333588255,0.06944560619520816,0,18,20
59.428535,60,159969.935643,9,0,0,60,16.400000000000002,0.8057271975247539,1.675331629808213,0.0650808916015959,0,9,20
84.042915,60,159973.145752,17,0,1,59,22.400000000000002,1.1485568210063986,2.01717886603991,0.0837371300233456,0,17,20
85.08299,60,159975.99758,17,0,0,60,20.0,0.5185098716131856,1.2433796427673127,0.1051437845951859,0,17,20
74.501205,60,159978.775668,14,0,0,60,19.4,1.1993992523696484,2.289028396344355,0.06051475488193482,0,14,20
72.97281,60,159978.775768,14,0,0,60,17.800000000000004,0.7036056134798455,1.367957031331297,0.0860340747669509,2,14,20
80.656975,60,159978.775792,16,0,2,58,20.4,0.7715131020741636,1.5836412379047113,0.04615494980890773,0,16,20
64.43744,60,159978.77581,11,0,0,60,14.600000000000001,1.0112805775200362,1.8303668278151248,0.1068406570978678,0,11,20
68.912895,60,159998.464605,12,0,1,59,19.6,0.7535556806784895,1.5247076273187181,0.05976378904618541,0,12,20
78.71199,60,160018.556662,15,0,0,60,21.400000000000002,0.3940139822897632,1.079885417691437,0.05780652895705784,0,15,20
82.78999,60,160043.5859,16,0,0,60,20.6,0.3150215811903495,0.9769458827888045,0.0280669916493211,0,16,20
68.36509,60,160075.817959,12,0,0,60,15.600000000000001,0.6774594170923389,1.5183027196184835,0.04632695817602908,0,12,20
81.20244,60,160089.278393,16,0,1,59,19.2,0.6088095775613215,1.2336981017018445,0.057753741170256064,0,16,20
84.272125,60,160110.345532,17,0,2,58,21.6,0.6439615149568872,1.2986525556155466,0.06302805813485539,0,17,20
79.38425,60,160126.796266,16,0,5,55,18.799999999999997,0.45790258574749304,1.122223337678252,0.040260655489945056,0,16,20
70.722115,60,160129.518061,13,0,1,59,15.200000000000001,0.728960966311706,1.5949889459901927,0.06656564746634032,0,13,20
80.75835,60,160132.229734,16,0,1,59,20.0,0.41084137042187363,0.9672228114317021,0.08909562642423623,1,16,20
69.815575,60,160135.18342,12,0,1,59,21.200000000000003,0.5622132144685761,1.3341028740445746,0.08600173201670162,0,12,20
79.03765,60,160138.21134,15,0,1,59,25.200000000000003,0.7811898172539132,1.5528788496739594,0.07611272213011745,0,15,20
77.96539,60,160138.211422,15,0,1,59,22.400000000000002,0.937313288503123,1.7670398907656102,0.08617817350941606,0,15,20
64.416275,60,160138.211445,11,0,2,58,16.200000000000003,0.7818574518554362,1.690102328649658,0.06395699093235455,0,11,20
62.14132,60,160138.211462,10,0,0,60,15.600000000000001,0.8093374506525052,1.725538332956918,0.059208244447227686,0,10,20
68.84038,60,160156.942664,12,0,1,59,19.200000000000003,0.7698127433203652,1.7133977827957558,0.06787741291229102,0,12,20
77.720634,60,160176.19172,15,0,1,59,17.4,0.5796959587808467,1.2068850008597534,0.10494244431628341,0,15,20
67.87661,60,160202.06129,12,0,1,59,15.200000000000003,0.6517021962100037,1.3555701421991762,0.05072957394825904,0,12,20
81.72529,60,160231.367443,16,0,0,60,21.4,0.9473620574159471,1.6847371169546703,0.07833210291162788,0,16,20
60.431496,60,160246.58017,10,0,1,59,15.800000000000002,0.9242469559082654,1.7471088443798504,0.09710370473666759,1,10,20
