policy,n_objects,seed,episode_idx,cleared,n_delivered,n_steps,steps_to_clear,total_reward,sum_disturbance_m,sum_disturb_raw_m,max_disturb_m,mean_disturbance_per_attempt,n_invalid,n_empty_grab,n_physics_attempts,n_predicate_succ,n_failure_masked,n_ejected,wall_time_s
heuristic_augmented,15,1035,35,0,6,45,-1,41.38096214943298,0.2295189252834905,0.5802926586435716,0.029841419483080292,0.005100420561855344,0,0,45,6,88,0,39.311020612716675
rl,15,1035,35,0,10,45,-1,55.36013721868363,0.19993139065814644,0.42810552584569334,0.029982752280410963,0.004442919792403254,0,0,45,10,88,0,37.12320303916931
greedy_ggcnn,15,1036,36,0,4,45,-1,35.53057737689161,0.22471131155419355,0.5951645602443183,0.03497418958826854,0.004993584701204301,0,0,45,4,42,0,45.73132300376892
random,15,1036,36,0,13,45,-1,63.497863588297676,0.48106820585113924,0.9163842551388035,0.06688310815069833,0.011187632694212541,0,2,43,13,64,0,33.74072742462158
topdown,15,1036,36,0,12,45,-1,61.28153753584821,0.26923123207585914,0.4777132365353507,0.06676054913756797,0.005982916268352425,0,0,45,12,62,0,35.13106369972229
heuristic_augmented,15,1036,36,0,8,45,-1,47.76745998503606,0.31627000748193046,0.6475811449238966,0.06676054913756797,0.007028222388487344,0,0,45,8,86,0,37.11805868148804
rl,15,1036,36,0,10,45,-1,55.84668978033567,0.4866551098321551,0.8958890625891267,0.06125377878928261,0.010814557996270114,0,0,45,10,84,0,35.94695258140564
greedy_ggcnn,15,1037,37,0,2,45,-1,28.907994223608707,0.22600288819565245,0.5881028761220747,0.03515406390468972,0.005022286404347832,0,0,45,2,6,0,45.039326190948486
random,15,1037,37,0,12,45,-1,61.10610980922612,0.23694509538691866,0.6035822031005883,0.02684400827124615,0.005385115804248151,0,1,44,12,62,0,33.40387725830078
topdown,15,1037,37,0,9,45,-1,51.10625659775098,0.19687170112446495,0.3932804523964783,0.05476729072022936,0.004374926691654776,0,0,45,9,80,0,34.2863450050354
heuristic_augmented,15,1037,37,0,10,45,-1,54.362575478785544,0.21871226060718568,0.49927723990271533,0.04580630883760748,0.004860272457937459,0,0,45,10,88,0,33.849238872528076
rl,15,1037,37,0,8,45,-1,47.863349577649885,0.38832521117503244,0.8377406528570869,0.05029535886375777,0.008629449137222942,0,0,45,8,86,0,37.52683067321777
greedy_ggcnn,15,1038,38,0,2,45,-1,31.61589623808306,0.49205188095847197,1.1943723580661474,0.06046269809212678,0.010934486243521599,0,0,45,2,56,0,47.072513580322266
random,15,1038,38,0,11,45,-1,57.625461674339945,0.33726916283000874,0.6698785621443624,0.09656924226830146,0.007494870285111305,0,0,45,11,86,0,37.30601739883423
topdown,15,1038,38,0,6,45,-1,41.11180122559991,0.22409938720001993,0.5886539960058036,0.04202639818381948,0.0049799863822226655,0,0,45,6,88,0,41.698522329330444
heuristic_augmented,15,1038,38,0,9,45,-1,48.03199042504371,0.26400478747813055,0.5555936025677152,0.049328160387138185,0.0069474944073192255,0,7,38,9,86,0,31.990734815597534
rl,15,1038,38,0,14,45,-1,67.68896980994813,0.4155150950259304,0.7254723409392557,0.14445045231228154,0.00923366877835401,0,0,45,14,54,0,34.10577869415283
greedy_ggcnn,15,1039,39,0,5,45,-1,38.484713550221116,0.44764322488944086,0.8405982873253763,0.05872002126332648,0.009947627219765352,0,0,45,5,76,0,40.70015001296997
random,15,1039,39,0,14,45,-1,66.61169286856283,0.1841535657185855,0.52879941538229,0.03821226301236832,0.004384608707585369,0,3,42,14,64,0,36.31291222572327
topdown,15,1039,39,0,12,45,-1,62.00830165392171,0.09584917303910886,0.31691806244078174,0.035284288064581906,0.002129981623091308,0,0,45,12,66,0,36.777528047561646
heuristic_augmented,15,1039,39,0,11,45,-1,57.61049678242079,0.24475160878956345,0.5211638108488863,0.03990726888508989,0.0054389246397680766,0,0,45,11,80,0,36.963141441345215
rl,15,1039,39,0,13,45,-1,64.34999901481807,0.23500049259093755,0.4703358544745638,0.08438281422571509,0.005340920286157672,0,1,44,13,60,0,35.01284575462341
greedy_ggcnn,15,1040,40,0,2,45,-1,29.947626611792916,0.3661866941035426,0.8765283621861184,0.049065422168307386,0.008137482091189835,0,0,45,2,62,0,41.561036825180054
random,15,1040,40,0,12,45,-1,59.836051203337256,0.28197439833135174,0.5343249075029639,0.09381332911688059,0.006557544147240738,0,2,43,12,70,0,34.52412295341492
topdown,15,1040,40,0,9,45,-1,49.93028492830788,0.38485753584603793,0.7147249067928138,0.053589397240997406,0.00855238968546751,0,0,45,9,88,0,36.76558709144592
heuristic_augmented,15,1040,40,0,12,45,-1,61.025907162320514,0.1870464188397101,0.4463682027846013,0.026689559974074618,0.004156587085326891,0,0,45,12,70,0,33.550485134124756
rl,15,1040,40,0,11,45,-1,56.433237870772295,0.29338106461381724,0.598411424920071,0.07651585757054315,0.006985263443186125,0,3,42,11,84,0,38.710463523864746
greedy_ggcnn,15,1041,41,0,4,45,-1,37.00313680234474,0.26843159882762585,0.9446936103538904,0.0205568838164972,0.005965146640613908,0,0,45,4,38,0,47.447028160095215
random,15,1041,41,1,15,31,31,63.868109979833676,0.3559450100831545,0.6967973799216348,0.043793547530604604,0.011482097099456596,0,0,31,15,42,0,26.848368883132935
topdown,15,1041,41,0,9,45,-1,54.371802540436725,0.2640987297816164,0.5696940529339348,0.039209421673730684,0.0058688606618136985,0,0,45,9,88,0,36.7685923576355
heuristic_augmented,15,1041,41,0,11,45,-1,56.277293095553,0.36135345222347115,0.6029673252951665,0.06937783619591877,0.008030076716077137,0,0,45,11,64,2,35.434800148010254
rl,15,1041,41,0,12,45,-1,62.50924027149768,0.16537986425112255,0.38102225727500894,0.029945194192722662,0.00367510809446939,0,0,45,12,50,0,35.54564070701599
greedy_ggcnn,15,1042,42,0,2,45,-1,28.53811697615555,0.5609415119222247,1.1991367499266339,0.05479446114711851,0.012465366931604995,0,0,45,2,60,0,42.64417362213135
random,15,1042,42,0,13,45,-1,63.02499088683508,0.14750455658243253,0.37566747602574796,0.025846878524010266,0.003512013251962679,0,3,42,13,58,0,30.61013960838318
topdown,15,1042,42,0,11,45,-1,57.851928298773956,0.12403585061297978,0.2907766894484468,0.049115640888607544,0.002756352235843995,0,0,45,11,88,0,34.657349586486816
heuristic_augmented,15,1042,42,0,9,45,-1,51.373449264471056,0.153275367764451,0.46532565918385677,0.022841158255914703,0.0034061192836544667,0,0,45,9,86,0,37.46778082847595
rl,15,1042,42,0,12,45,-1,61.63678304939984,0.2416084753000629,0.5394316843098484,0.050810804087301466,0.005369077228890287,0,0,45,12,82,0,33.91172003746033
greedy_ggcnn,15,1043,43,0,5,45,-1,39.15277819899705,0.6036109005014626,0.9934962522714668,0.10053908409291695,0.013413575566699169,0,0,45,5,74,1,38.374018907547
random,15,1043,43,0,9,45,-1,50.67077432241068,0.7346128387946396,1.2208206798532075,0.10823356709196569,0.01632472975099199,0,0,45,9,88,0,39.81050157546997
topdown,15,1043,43,0,9,45,-1,53.01202530891335,0.33398734554330345,0.65843095027607,0.06383788995166757,0.00742194101207341,0,0,45,9,88,0,37.67207622528076
heuristic_augmented,15,1043,43,0,11,45,-1,57.499463049539244,0.4202684752303393,0.7450724054041852,0.07146534631446777,0.009339299449563096,0,0,45,11,88,0,33.80953669548035
rl,15,1043,43,0,11,45,-1,57.31606928957459,0.48196535521268313,0.8321056237848289,0.08007957732613272,0.010953758073015525,0,1,44,11,88,0,36.188501596450806
greedy_ggcnn,15,1044,44,0,2,45,-1,29.305023621427463,0.32748818928627416,0.699458910109995,0.0651231715781699,0.007277515317472759,0,0,45,2,10,0,41.58721709251404
random,15,1044,44,0,13,45,-1,65.32879930487164,0.13560034756416192,0.4440992271877218,0.035073334135461896,0.003013341056981376,0,0,45,13,74,0,38.221503019332886
topdown,15,1044,44,0,7,45,-1,44.78601677646417,0.1769916117678955,0.4155510457916724,0.03109732593012508,0.003933146928175455,0,0,45,7,88,0,35.77685809135437
heuristic_augmented,15,1044,44,0,8,45,-1,48.144871681282496,0.1475641593587014,0.35025978906683297,0.05358614504218026,0.0032792035413044757,0,0,45,8,88,0,36.40359115600586
rl,15,1044,44,0,12,45,-1,60.72425653410186,0.17787173294903869,0.4052028849662301,0.043708501986959795,0.004042539385205424,0,1,44,12,74,0,34.869171142578125
greedy_ggcnn,15,1045,45,0,3,45,-1,31.46917103921522,0.31541448039239395,0.8342741718436223,0.028771387921116748,0.007009210675386532,0,0,45,3,34,0,44.57428431510925
random,15,1045,45,0,9,45,-1,50.29163104855363,0.21418447572315763,0.5341710255005273,0.0709742644764399,0.0050996303743608955,0,3,42,9,88,0,36.516462326049805
topdown,15,1045,45,0,10,45,-1,54.784668028717626,0.09766598564114454,0.27743682147810683,0.016634065326771492,0.0021703552364698785,0,0,45,10,84,0,33.40774869918823
heuristic_augmented,15,1045,45,0,9,45,-1,51.25671181577405,0.21164409211293975,0.49420892607991124,0.03345879604701198,0.004703202046954217,0,0,45,9,86,0,39.07734417915344
rl,15,1045,45,0,10,45,-1,55.960784362069184,0.2596078189653749,0.49228167565019376,0.0549397118704675,0.005769062643674997,0,0,45,10,86,0,34.62822771072388
greedy_ggcnn,15,1046,46,0,4,45,-1,35.714796298795925,0.31260185060203277,0.7149161290041401,0.053386412736683285,0.006946707791156284,0,0,45,4,68,0,40.83065056800842
random,15,1046,46,0,10,45,-1,54.03237051126356,0.6238147443682107,1.1078832796533151,0.05440095770054144,0.013862549874849127,0,0,45,10,88,0,36.816428661346436
topdown,15,1046,46,0,11,45,-1,57.770490535676245,0.26475473216183837,0.5719866827032025,0.03217230205379209,0.005883438492485297,0,0,45,11,60,0,37.88080596923828
heuristic_augmented,15,1046,46,0,11,45,-1,60.34728426331393,0.2463578683430091,0.5116716624642159,0.05107400565353285,0.005474619296511314,0,0,45,11,84,0,35.86071419715881
rl,15,1046,46,0,12,45,-1,61.124048685611456,0.35797565719424734,0.7058956797369087,0.059784153596806465,0.007955014604316607,0,0,45,12,78,0,37.530617475509644
greedy_ggcnn,15,1047,47,0,3,45,-1,32.581805335206234,0.4790973323968816,1.0034044173598815,0.0696702155822472,0.01064660738659737,0,0,45,3,60,0,43.844260692596436
random,15,1047,47,0,9,45,-1,51.054762480988174,0.4626187595059099,0.9356300229442681,0.051152509716099075,0.010280416877909109,0,0,45,9,84,0,38.34277701377869
topdown,15,1047,47,0,11,45,-1,57.563672162810875,0.2481639185945269,0.49023754988211643,0.04017006849539006,0.005514753746545043,0,0,45,11,60,0,31.752843856811523
heuristic_augmented,15,1047,47,0,12,45,-1,60.864690689051145,0.2676546554743875,0.49046952537443117,0.04360822835626569,0.005947881232764167,0,0,45,12,58,0,35.74753284454346
rl,15,1047,47,0,13,45,-1,64.15183549623454,0.27408225188270663,0.5436095132293973,0.040372301427005534,0.006090716708504592,0,0,45,13,62,0,34.127925157547
greedy_ggcnn,15,1048,48,0,2,45,-1,29.378832444623594,0.3805837776882074,1.014989486836295,0.02701220447737277,0.008457417281960164,0,0,45,2,42,0,44.45162487030029
random,15,1048,48,0,11,45,-1,56.72241721176336,0.4287913941182978,0.7781391349289892,0.068522423235389,0.009971892886472043,0,2,43,11,86,0,37.97517538070679
topdown,15,1048,48,0,10,45,-1,54.7845668234851,0.18771658825740334,0.377244184777821,0.04281993684674956,0.0041714797390534075,0,0,45,10,88,0,33.936644077301025
heuristic_augmented,15,1048,48,0,9,45,-1,51.36022754571664,0.2798862271416451,0.5177114845360258,0.04274444148673507,0.006219693936481003,0,0,45,9,86,0,37.62564444541931
rl,15,1048,48,0,13,45,-1,61.84151032621728,0.2892448368913259,0.5673422744624825,0.06510000005685027,0.0074165342792647665,0,6,39,13,68,0,36.19665002822876
greedy_ggcnn,15,1049,49,0,3,45,-1,33.15284709162761,0.5535764541861908,1.18897321988483,0.06072945828540069,0.012301698981915353,0,0,45,3,62,0,44.663262128829956
random,15,1049,49,0,10,45,-1,55.21016848608549,0.2249157569572259,0.583776783135836,0.03628081074181367,0.0049981279323827975,0,0,45,10,86,0,35.26076531410217
topdown,15,1049,49,0,11,45,-1,58.11662246282734,0.21168876858629157,0.4742310463470446,0.04595386640416801,0.004704194857473146,0,0,45,11,60,0,35.36922097206116
heuristic_augmented,15,1049,49,0,10,45,-1,54.95538407161539,0.20230796419227998,0.4981175614477925,0.030678747831737112,0.004495732537606221,0,0,45,10,86,0,36.547762393951416
rl,15,1049,49,0,11,45,-1,57.079281848643,0.34035907567847373,0.6216537214763406,0.04508582073301828,0.007915327341359855,0,2,43,11,80,0,34.30465650558472
greedy_ggcnn,15,1050,50,0,4,45,-1,36.598391173145004,0.17080441342749406,0.5265139591641171,0.035146125103229224,0.00379565363172209,0,0,45,4,60,0,39.09541058540344
random,15,1050,50,0,11,45,-1,56.95282159199867,0.40358920400065124,0.832695535401787,0.040869282306273305,0.00938579544187561,0,2,43,11,86,0,34.059027433395386
topdown,15,1050,50,0,12,45,-1,61.222929753463376,0.298535123268286,0.5600228011553313,0.08306183110842066,0.006634113850406356,0,0,45,12,80,0,33.43348288536072
heuristic_augmented,15,1050,50,0,9,45,-1,51.6922766082032,0.3838616958983859,0.8730928462586626,0.05562777102806618,0.00853025990885302,0,0,45,9,88,0,40.88540458679199
rl,15,1050,50,0,9,45,-1,50.222332110800465,0.2388339445997323,0.5823945255242724,0.04289946626213306,0.005554277781389123,0,2,43,9,86,0,34.065372467041016
greedy_ggcnn,15,1051,51,0,2,45,-1,31.90892636817507,0.3155368159124671,0.8462062772887005,0.06484051649606352,0.007011929242499268,0,0,45,2,66,0,44.118624448776245
random,15,1051,51,0,11,45,-1,58.1663425272454,0.5168287363772973,1.0596130578694802,0.06355266231986725,0.011485083030606608,0,0,45,11,88,0,37.33100748062134
topdown,15,1051,51,0,9,45,-1,52.066232817620794,0.1368835911895621,0.3991207430648225,0.04494924710131597,0.0030418575819902687,0,0,45,9,84,0,34.73449635505676
heuristic_augmented,15,1051,51,0,10,45,-1,54.5197923107299,0.26010384463501157,0.5727108106443761,0.03697506240496064,0.005780085436333591,0,0,45,10,70,0,39.749088525772095
rl,15,1051,51,0,10,45,-1,53.98518381153758,0.34740809423117297,0.6068874290689147,0.08441279268207584,0.007720179871803844,0,0,45,10,80,0,34.619446992874146
greedy_ggcnn,15,1052,52,0,5,45,-1,40.96521453965934,0.5573927301703212,1.0136146249304832,0.054487635423911954,0.012386505114896027,0,0,45,5,60,0,38.370078563690186
random,15,1052,52,0,11,45,-1,57.60337249550291,0.22831375224852338,0.488974971026949,0.04630858958745384,0.005309622145314497,0,2,43,11,86,0,32.45281958580017
topdown,15,1052,52,0,8,45,-1,47.79091452307941,0.2945427384602671,0.672945598530088,0.048637974811281105,0.006545394188005935,0,0,45,8,86,0,40.038647413253784
heuristic_augmented,15,1052,52,0,11,45,-1,56.86444122070252,0.36777938964871615,0.770739521370712,0.03416666129766322,0.008358622492016276,0,1,44,11,86,0,35.56750798225403
rl,15,1052,52,0,12,45,-1,61.04576460503721,0.2971176974813566,0.5577452929650037,0.14040829033815827,0.006602615499585702,0,0,45,12,64,0,31.942373991012573
greedy_ggcnn,15,1053,53,0,6,45,-1,42.19999233734582,0.35000383132706225,0.7015031764486779,0.07944584600749058,0.007777862918379161,0,0,45,6,44,0,36.759971380233765
random,15,1053,53,0,11,45,-1,57.0118360140766,0.5040819929616911,0.9502523586912898,0.04747906609719703,0.011722837045620722,0,2,43,11,88,0,38.53338384628296
topdown,15,1053,53,0,4,45,-1,34.67850615709263,0.2607469214536853,0.5687774646155679,0.04624667923777359,0.005794376032304117,0,0,45,4,84,0,39.18989014625549
heuristic_augmented,15,1053,53,0,13,45,-1,64.4131527295744,0.26342363521275936,0.5224978099841396,0.057347232402365715,0.005853858560283541,0,0,45,13,48,0,36.27709412574768
rl,15,1053,53,0,12,45,-1,60.49101505558706,0.1744924722064334,0.40953678792156195,0.054633237657457895,0.003965738004691668,0,1,44,12,72,0,32.53097200393677
greedy_ggcnn,15,1054,54,0,4,45,-1,34.60056051354176,0.38971974322911607,0.9891065492431266,0.053426522655278814,0.008660438738424802,0,0,45,4,28,0,46.802218437194824
random,15,1054,54,0,11,45,-1,56.75761084721789,0.511194576391036,0.9309586564556322,0.05360061926667052,0.011618058554341728,0,1,44,11,88,0,37.77488589286804
topdown,15,1054,54,0,10,45,-1,55.09373497284314,0.21313251357840915,0.4452904748672087,0.04798705150896339,0.004736278079520203,0,0,45,10,84,0,35.95733642578125
heuristic_augmented,15,1054,54,0,11,45,-1,58.01083574488285,0.16458212755853188,0.36782539373741474,0.05612785182316509,0.0036573806124118196,0,0,45,11,86,0,36.16391396522522
rl,15,1054,54,0,12,45,-1,61.21900803536231,0.21049598231881228,0.45303655573237894,0.04763441814094576,0.004677688495973606,0,0,45,12,64,0,32.05396866798401
greedy_ggcnn,15,1055,55,0,5,45,-1,40.68458968756601,0.42770515621699734,0.9697614283036999,0.045781524470411665,0.009504559027044385,0,0,45,5,64,0,45.13135504722595
random,15,1055,55,0,13,45,-1,64.55327263743213,0.2933636812839155,0.5845339162367736,0.04940116902993234,0.006519192917420345,0,0,45,13,54,0,36.28555750846863
topdown,15,1055,55,0,8,45,-1,47.795059417546234,0.20247029122684573,0.514475385886725,0.03514809525413404,0.004499339805041016,0,0,45,8,88,0,35.587090492248535
heuristic_augmented,15,1055,55,0,11,45,-1,58.1719312539558,0.20403437302207092,0.44389475259849487,0.02155919603100085,0.004534097178268243,0,0,45,11,80,0,36.05968117713928
rl,15,1055,55,0,9,45,-1,52.0879861475859,0.2360069262070219,0.5328839445662399,0.03176387381737671,0.005244598360156043,0,0,45,9,82,0,36.69356942176819
greedy_ggcnn,15,1056,56,0,2,45,-1,28.282406284123798,0.6887968579381026,1.4046565059988965,0.08116649057379538,0.015306596843068947,0,0,45,2,68,0,43.346216917037964
random,15,1056,56,0,10,45,-1,53.853700486325444,0.4531497568372665,0.8165098813509912,0.08589371565793798,0.0100699945963837,0,0,45,10,86,0,39.40418863296509
topdown,15,1056,56,0,9,45,-1,51.25375643952086,0.12312178023951825,0.3121708468934881,0.032493028370823684,0.0027360395608781833,0,0,45,9,88,0,32.491129636764526
heuristic_augmented,15,1056,56,0,9,45,-1,51.45328463861308,0.14335768069342397,0.37110746392529825,0.032493028370823684,0.003185726237631644,0,0,45,9,88,0,35.055171251297
rl,15,1056,56,0,14,45,-1,68.28888852027248,0.28555573986375576,0.6080180090415469,0.038136370270062614,0.006345683108083462,0,0,45,14,66,0,37.49507141113281
greedy_ggcnn,15,1057,57,0,2,45,-1,31.93225777259604,0.39387111370198374,0.9592728317832491,0.03900583721121283,0.008752691415599638,0,0,45,2,70,0,42.77949333190918
random,15,1057,57,0,8,45,-1,47.5539112127597,0.293044393620127,0.6192582026630626,0.045019545954223174,0.006660099855002887,0,1,44,8,88,0,34.71428036689758
topdown,15,1057,57,0,11,45,-1,58.08367112684632,0.14816443657679373,0.32151361329198835,0.025599685653009425,0.003292543035039861,0,0,45,11,88,0,36.85766863822937
heuristic_augmented,15,1057,57,0,6,45,-1,41.03394067340219,0.4030296632988914,0.8869044789686309,0.03848321679287461,0.008956214739975365,0,0,45,6,88,0,37.924649715423584
rl,15,1057,57,0,11,45,-1,50.77386416799267,0.25306791600362044,0.49621564218417297,0.05820547849989363,0.008435597200120682,0,15,30,11,56,0,22.95238757133484
greedy_ggcnn,15,1058,58,0,2,45,-1,29.83472062943289,0.3926396852835589,0.9990026298255417,0.055214425797183685,0.008725326339634642,0,0,45,2,44,0,46.00521445274353
random,15,1058,58,0,12,45,-1,61.016304197614836,0.521847901192572,0.9882077219844619,0.06241834046816973,0.0115966200265016,0,0,45,12,78,0,35.1889967918396
topdown,15,1058,58,0,8,45,-1,45.65481944280731,0.34259027859631475,0.625696992676022,0.0968902228216635,0.0076131173021403275,0,0,45,8,88,2,35.64515471458435
heuristic_augmented,15,1058,58,0,10,45,-1,55.18522009530233,0.26738995234881857,0.6214826094348731,0.03174570016182494,0.005941998941084857,0,0,45,10,84,0,36.48542833328247
rl,15,1058,58,0,10,45,-1,54.87919845455562,0.3204007727221704,0.5839144639879696,0.06714523927121041,0.007120017171603786,0,0,45,10,82,0,31.59897756576538
greedy_ggcnn,15,1059,59,0,0,45,-1,22.057530425625327,0.37123478718733766,1.0078284720507131,0.033490383881915504,0.008249661937496393,0,0,45,0,50,0,43.92179226875305
random,15,1059,59,0,8,45,-1,48.45444309053758,0.35277845473120556,0.7676526550795855,0.03756915812110205,0.007839521216249012,0,0,45,8,86,0,40.47282147407532
topdown,15,1059,59,0,5,45,-1,37.88459579991781,0.2077021000410814,0.46667096555148835,0.03449263576660202,0.004615602223135142,0,0,45,5,84,0,36.614848613739014
heuristic_augmented,15,1059,59,0,8,45,-1,47.666653597410594,0.24667320129466636,0.48222591908303364,0.07816207707051359,0.00548162669543703,0,0,45,8,80,0,35.84931826591492
rl,15,1059,59,0,11,45,-1,56.467141830046636,0.06642908497663874,0.2633832823193306,0.015254789427827948,0.0015816448803961606,0,3,42,11,84,0,35.20303916931152
greedy_ggcnn,20,1000,0,0,1,60,-1,33.00425392888582,1.0078730355570948,2.3952431549731226,0.07067633843275367,0.016797883925951582,0,0,60,1,66,0,87.45987319946289
random,20,1000,0,0,10,60,-1,61.98998715028272,0.875006424858627,1.6965305909922057,0.04380912658855258,0.01458344041431045,0,0,60,10,118,0,67.92814373970032
topdown,20,1000,0,0,6,60,-1,51.407748541332225,0.5161257293338517,1.208333194670716,0.045375056825318706,0.008602095488897529,0,0,60,6,118,0,64.32867479324341
heuristic_augmented,20,1000,0,0,7,60,-1,54.67116686763379,0.3144165661830813,1.0842130787354656,0.028370561842605366,0.005240276103051355,0,0,60,7,114,0,73.72918105125427
rl,20,1000,0,0,12,60,-1,68.32591636487001,0.7170418175649799,1.469270038941373,0.11373835415536639,0.011950696959416331,0,0,60,12,116,1,67.32703638076782
greedy_ggcnn,20,1001,1,0,3,60,-1,40.05237967408229,1.0338101629588585,2.1045665614242473,0.07927143020964948,0.017230169382647643,0,0,60,3,68,0,83.22593259811401
random,20,1001,1,0,10,60,-1,61.05156542101186,0.7042172894940532,1.5587144741240369,0.06095853336728017,0.012141677405069882,0,2,58,10,116,0,70.89998865127563
topdown,20,1001,1,0,9,60,-1,59.36934925654546,0.6853253717272553,1.6919090946072646,0.046557627927579406,0.011422089528787588,0,0,60,9,118,0,68.7692186832428
heuristic_augmented,20,1001,1,0,10,60,-1,61.48561536043139,0.4571923197842529,1.0665378080399928,0.05895351383692334,0.007619871996404215,0,0,60,10,116,0,59.127113819122314
rl,20,1001,1,0,15,60,-1,78.09001470494596,0.5049926475270466,1.0318396683297049,0.05458722449123775,0.008416544125450778,0,0,60,15,112,0,58.30915665626526
greedy_ggcnn,20,1002,2,0,3,60,-1,42.671339122622626,0.6543304386886781,1.7001011630170144,0.0642709258547479,0.010905507311477968,0,0,60,3,86,0,77.90976238250732
random,20,1002,2,0,13,60,-1,72.25487872771618,0.7725606361419064,1.737378808326998,0.056427816316489944,0.013094248070201804,0,1,59,13,116,0,66.10230731964111
topdown,20,1002,2,0,14,60,-1,75.6196904315196,0.460154784240211,0.9724978122175855,0.041388064489529024,0.007669246404003517,0,0,60,14,118,0,59.60430884361267
heuristic_augmented,20,1002,2,0,12,60,-1,69.93702391301053,0.641488043494722,1.4107420291338133,0.04794282092681862,0.0106914673915787,0,0,60,12,118,0,70.18889808654785
rl,20,1002,2,0,17,60,-1,85.37152092897585,0.4442395355121215,0.9624080243650571,0.09539690148201074,0.007403992258535358,0,0,60,17,86,0,54.28972148895264
greedy_ggcnn,20,1003,3,0,5,60,-1,48.55278604069406,1.2636069796529728,2.6790437803232496,0.04263803903625515,0.021060116327549547,0,0,60,5,100,0,83.63079977035522
random,20,1003,3,0,10,60,-1,59.91123618601821,0.9643819069908878,1.973228779395859,0.053664198912031454,0.01662727425846358,0,2,58,10,118,0,70.06832218170166
topdown,20,1003,3,0,14,60,-1,76.7306854155575,0.414657292221259,0.9832259540546977,0.08957748743334668,0.006910954870354317,0,0,60,14,110,0,62.25939106941223
heuristic_augmented,20,1003,3,0,10,60,-1,65.86210898603221,0.5789455069838938,1.548750949214033,0.049967341257171054,0.009649091783064896,0,0,60,10,118,0,74.35559296607971
rl,20,1003,3,0,16,60,-1,80.52866357075328,0.7056682146234124,1.4196511342708389,0.08364540965954328,0.011761136910390208,0,0,60,16,90,0,63.20700979232788
greedy_ggcnn,20,1004,4,0,3,60,-1,39.22301655996633,0.6084917200168148,1.5757554341128266,0.07081296051929035,0.010141528666946915,0,0,60,3,38,0,84.03446817398071
random,20,1004,4,0,12,60,-1,66.39164124694112,0.7841793765294173,1.462352022951351,0.07204037254236746,0.013291175873379954,0,1,59,12,116,1,58.96896028518677
topdown,20,1004,4,0,12,60,-1,68.48568567407332,0.6771571629633243,1.24587129264704,0.09442251013243037,0.011285952716055404,0,0,60,12,114,0,60.34581780433655
heuristic_augmented,20,1004,4,0,8,60,-1,55.04961381639959,0.4751930918001579,1.1615456848328531,0.044052702912141736,0.007919884863335966,0,0,60,8,114,0,70.50298857688904
rl,20,1004,4,0,16,60,-1,81.67651398351364,0.49174300824319733,0.9864707453272827,0.07811349399420796,0.008334627258359277,0,1,59,16,116,0,55.681315660476685
greedy_ggcnn,20,1005,5,0,3,60,-1,39.93011157606918,1.1249442119653998,2.605800042826982,0.05144690939684892,0.01874907019942333,0,0,60,3,76,0,87.7555513381958
random,20,1005,5,0,11,60,-1,65.30824645256044,0.7358767737197718,1.6721176435651572,0.047465806493411936,0.01226461289532953,0,0,60,11,118,0,71.96296620368958
topdown,20,1005,5,0,12,60,-1,68.849056840312,0.4854715798439683,1.2087067858269853,0.05031160081422741,0.008091192997399473,0,0,60,12,114,0,71.79658770561218
heuristic_augmented,20,1005,5,0,10,60,-1,64.59369173773074,0.43315413113459433,1.1824098529328189,0.032307951495745335,0.0072192355189099056,0,0,60,10,118,0,72.51480007171631
rl,20,1005,5,0,17,60,-1,85.3893197239794,0.3753401380103047,0.9112794929636829,0.03336473885076322,0.0065849147019351705,0,3,57,17,116,0,62.221344232559204
greedy_ggcnn,20,1006,6,0,5,60,-1,48.86175607472677,0.6291219626365916,1.6413643490211547,0.04162359497270366,0.010485366043943194,0,0,60,5,70,0,72.91332030296326
random,20,1006,6,0,14,60,-1,75.71224701613495,0.873876491932508,1.7874110211342644,0.06447352613886681,0.014564608198875135,0,0,60,14,116,0,64.88053679466248
topdown,20,1006,6,0,15,60,-1,82.5992948115698,0.3703525942151217,1.0265659640908789,0.03759888379050895,0.006172543236918695,0,0,60,15,112,0,65.46971917152405
heuristic_augmented,20,1006,6,0,15,60,-1,78.5342732225468,0.3028633887266069,0.71361367441147,0.041610581566463224,0.005047723145443449,0,0,60,15,112,0,58.17328190803528
rl,20,1006,6,0,16,60,-1,84.16054877681641,0.4097256115917645,1.0840044071607835,0.033720135923232704,0.006828760193196075,0,0,60,16,118,0,63.65676236152649
greedy_ggcnn,20,1007,7,0,4,60,-1,42.71837179553056,1.4308141022347174,2.8525222665564893,0.09124438218629094,0.023846901703911957,0,0,60,4,84,0,85.50705695152283
random,20,1007,7,0,10,60,-1,61.11364031970679,0.8531798401465969,2.057590681612972,0.06361383220459904,0.014219664002443282,0,0,60,10,116,0,83.96070218086243
topdown,20,1007,7,0,10,60,-1,61.65544636846157,0.492276815769165,1.0774885532198768,0.04625432482496077,0.00820461359615275,0,0,60,10,114,0,61.05518984794617
heuristic_augmented,20,1007,7,0,11,60,-1,65.37890461215433,0.44054769392279325,1.1041043463322382,0.0613937986525533,0.007342461565379888,0,0,60,11,112,0,75.82261872291565
rl,20,1007,7,0,11,60,-1,65.9004367998374,0.7197816000812791,1.4751369068476725,0.08309550272880083,0.011996360001354652,0,0,60,11,112,0,71.83170580863953
